GAME_DATE,SEASON_ID,MATCHUP,TEAM_NAME,target_win,rolling_PTS,rolling_FG_PCT,rolling_AST,rolling_REB,rolling_target_win
2021-12-01,2021-22,OKC vs. HOU,Oklahoma City Thunder,0,99.6,0.40380000000000005,21.4,46.6,0.0
2021-12-01,2021-22,MIL vs. CHA,Milwaukee Bucks,1,118.4,0.5085999999999999,25.4,53.4,1.0
2021-12-01,2021-22,MIA vs. CLE,Miami Heat,0,103.8,0.4558,24.6,40.6,0.4
2021-12-02,2021-22,TOR vs. MIL,Toronto Raptors,1,103.0,0.42200000000000004,20.0,42.0,0.2
2021-12-02,2021-22,PHX vs. DET,Phoenix Suns,1,114.0,0.5062,24.8,40.4,1.0
2021-12-02,2021-22,MEM vs. OKC,Memphis Grizzlies,1,111.6,0.44580000000000003,24.8,49.6,0.6
2021-12-02,2021-22,POR vs. SAS,Portland Trail Blazers,0,112.0,0.4574,23.6,41.6,0.4
2021-12-02,2021-22,NYK vs. CHI,New York Knicks,0,103.0,0.43220000000000003,19.8,47.8,0.4
2021-12-03,2021-22,WAS vs. CLE,Washington Wizards,0,107.4,0.4856,25.6,44.6,0.6
2021-12-03,2021-22,IND vs. MIA,Indiana Pacers,0,107.8,0.43740000000000007,25.4,47.4,0.2
2021-12-03,2021-22,UTA vs. BOS,Utah Jazz,1,116.2,0.493,23.2,43.2,0.6
2021-12-03,2021-22,BKN vs. MIN,Brooklyn Nets,1,114.8,0.48260000000000003,26.4,44.0,0.8
2021-12-03,2021-22,LAL vs. LAC,Los Angeles Lakers,0,117.6,0.46320000000000006,25.6,48.4,0.6
2021-12-03,2021-22,HOU vs. ORL,Houston Rockets,1,114.0,0.4666,27.6,45.8,0.8
2021-12-03,2021-22,GSW vs. PHX,Golden State Warriors,1,110.8,0.484,28.8,46.0,0.8
2021-12-03,2021-22,DAL vs. NOP,Dallas Mavericks,0,110.4,0.48900000000000005,23.6,36.6,0.4
2021-12-03,2021-22,ATL vs. PHI,Atlanta Hawks,0,114.6,0.489,25.2,46.0,0.8
2021-12-04,2021-22,MIL vs. MIA,Milwaukee Bucks,1,114.4,0.4978000000000001,23.8,48.8,0.8
2021-12-04,2021-22,BKN vs. CHI,Brooklyn Nets,0,113.8,0.48719999999999997,27.8,43.6,0.8
2021-12-04,2021-22,POR vs. BOS,Portland Trail Blazers,0,104.8,0.426,22.4,41.2,0.2
2021-12-04,2021-22,NYK vs. DEN,New York Knicks,0,105.4,0.45120000000000005,20.4,46.8,0.4
2021-12-04,2021-22,GSW vs. SAS,Golden State Warriors,0,110.6,0.483,28.6,46.8,0.8
2021-12-04,2021-22,DAL vs. MEM,Dallas Mavericks,0,110.4,0.488,22.8,37.2,0.4
2021-12-04,2021-22,SAC vs. LAC,Sacramento Kings,1,116.6,0.4558,24.0,45.2,0.6
2021-12-05,2021-22,TOR vs. WAS,Toronto Raptors,1,101.6,0.4272,19.6,42.0,0.4
2021-12-05,2021-22,HOU vs. NOP,Houston Rockets,1,119.6,0.48760000000000003,30.4,44.4,1.0
2021-12-05,2021-22,CLE vs. UTA,Cleveland Cavaliers,0,112.2,0.49559999999999993,27.2,48.6,0.8
2021-12-05,2021-22,ATL vs. CHA,Atlanta Hawks,0,111.2,0.4739999999999999,24.2,46.6,0.6
2021-12-06,2021-22,MIL vs. CLE,Milwaukee Bucks,1,116.4,0.491,25.6,49.0,0.8
2021-12-06,2021-22,CHA vs. PHI,Charlotte Hornets,0,130.0,0.5058,27.4,38.4,0.4
2021-12-06,2021-22,DET vs. OKC,Detroit Pistons,0,98.0,0.3968,19.8,46.0,0.0
2021-12-06,2021-22,POR vs. LAC,Portland Trail Blazers,0,104.0,0.42679999999999996,21.4,39.0,0.2
2021-12-06,2021-22,PHX vs. SAS,Phoenix Suns,1,109.0,0.48480000000000006,23.8,38.6,0.8
2021-12-06,2021-22,IND vs. WAS,Indiana Pacers,1,105.4,0.44420000000000004,24.4,44.8,0.2
2021-12-06,2021-22,CHI vs. DEN,Chicago Bulls,1,118.0,0.5187999999999999,27.0,44.2,0.8
2021-12-06,2021-22,MIN vs. ATL,Minnesota Timberwolves,0,109.6,0.4391999999999999,21.6,45.8,0.4
2021-12-06,2021-22,MIA vs. MEM,Miami Heat,0,103.6,0.44299999999999995,25.8,36.0,0.4
2021-12-06,2021-22,GSW vs. ORL,Golden State Warriors,1,108.8,0.4668,27.4,47.6,0.6
2021-12-07,2021-22,DAL vs. BKN,Dallas Mavericks,0,106.0,0.4678000000000001,22.2,37.2,0.2
2021-12-07,2021-22,SAS vs. NYK,San Antonio Spurs,0,108.4,0.47220000000000006,27.2,47.6,0.8
2021-12-07,2021-22,LAL vs. BOS,Los Angeles Lakers,1,120.6,0.48840000000000006,26.6,47.0,0.6
2021-12-08,2021-22,IND vs. NYK,Indiana Pacers,1,105.8,0.45200000000000007,23.2,42.2,0.2
2021-12-08,2021-22,LAC vs. BOS,LA Clippers,1,107.8,0.4636,24.2,40.4,0.4
2021-12-08,2021-22,CHA vs. PHI,Charlotte Hornets,0,128.2,0.48419999999999996,27.2,38.0,0.2
2021-12-08,2021-22,TOR vs. OKC,Toronto Raptors,0,96.8,0.41100000000000003,19.0,44.6,0.4
2021-12-08,2021-22,SAC vs. ORL,Sacramento Kings,1,112.4,0.43499999999999994,23.6,46.8,0.6
2021-12-08,2021-22,GSW vs. POR,Golden State Warriors,1,110.4,0.45759999999999995,26.8,46.6,0.6
2021-12-08,2021-22,CLE vs. CHI,Cleveland Cavaliers,1,110.6,0.48600000000000004,26.6,46.4,0.6
2021-12-08,2021-22,DET vs. WAS,Detroit Pistons,0,100.0,0.40800000000000003,20.8,47.6,0.0
2021-12-08,2021-22,MEM vs. DAL,Memphis Grizzlies,0,116.0,0.4814,27.0,54.8,1.0
2021-12-08,2021-22,MIN vs. UTA,Minnesota Timberwolves,0,108.6,0.4288,21.2,46.8,0.4
2021-12-08,2021-22,MIA vs. MIL,Miami Heat,1,100.2,0.4492,26.4,36.0,0.2
2021-12-08,2021-22,HOU vs. BKN,Houston Rockets,1,119.6,0.48640000000000005,29.8,43.2,1.0
2021-12-08,2021-22,NOP vs. DEN,New Orleans Pelicans,0,110.0,0.44539999999999996,25.6,45.8,0.4
2021-12-09,2021-22,PHI vs. UTA,Philadelphia 76ers,0,104.6,0.4502,23.4,45.2,0.8
2021-12-09,2021-22,SAS vs. DEN,San Antonio Spurs,1,111.0,0.47400000000000003,29.0,45.6,0.6
2021-12-09,2021-22,MEM vs. LAL,Memphis Grizzlies,1,109.6,0.4652,25.6,49.2,0.8
2021-12-10,2021-22,NOP vs. DET,New Orleans Pelicans,1,111.8,0.4638,26.6,46.0,0.4
2021-12-10,2021-22,CHA vs. SAC,Charlotte Hornets,1,120.8,0.48860000000000003,25.4,37.2,0.2
2021-12-10,2021-22,MIN vs. CLE,Minnesota Timberwolves,0,105.2,0.4088,20.6,43.4,0.2
2021-12-10,2021-22,HOU vs. MIL,Houston Rockets,0,113.2,0.47780000000000006,27.2,42.6,1.0
2021-12-10,2021-22,TOR vs. NYK,Toronto Raptors,1,99.2,0.4182,21.0,45.6,0.4
2021-12-10,2021-22,OKC vs. LAL,Oklahoma City Thunder,0,100.4,0.42160000000000003,19.2,37.2,0.4
2021-12-10,2021-22,PHX vs. BOS,Phoenix Suns,1,107.0,0.4648,23.6,41.4,0.8
2021-12-10,2021-22,IND vs. DAL,Indiana Pacers,1,110.2,0.47640000000000005,24.4,41.6,0.4
2021-12-10,2021-22,ATL vs. BKN,Atlanta Hawks,0,109.6,0.44699999999999995,24.4,46.8,0.4
2021-12-11,2021-22,WAS vs. UTA,Washington Wizards,0,107.0,0.47539999999999993,25.4,40.6,0.4
2021-12-11,2021-22,MEM vs. HOU,Memphis Grizzlies,1,111.6,0.475,27.6,47.8,0.8
2021-12-11,2021-22,LAC vs. ORL,LA Clippers,1,109.8,0.45499999999999996,24.8,41.0,0.6
2021-12-11,2021-22,MIA vs. CHI,Miami Heat,1,100.6,0.4584,26.4,36.6,0.4
2021-12-11,2021-22,SAS vs. DEN,San Antonio Spurs,0,112.4,0.4720000000000001,29.8,46.2,0.6
2021-12-11,2021-22,PHI vs. GSW,Philadelphia 76ers,1,103.6,0.45620000000000005,22.0,41.0,0.6
2021-12-11,2021-22,CLE vs. SAC,Cleveland Cavaliers,1,113.2,0.4828,27.8,45.4,0.6
2021-12-12,2021-22,OKC vs. DAL,Oklahoma City Thunder,0,101.6,0.42960000000000004,20.2,38.4,0.4
2021-12-12,2021-22,DET vs. BKN,Detroit Pistons,0,101.4,0.4206,20.4,41.6,0.0
2021-12-12,2021-22,SAS vs. NOP,San Antonio Spurs,1,112.0,0.46740000000000004,29.0,45.6,0.4
2021-12-12,2021-22,POR vs. MIN,Portland Trail Blazers,0,98.8,0.4218,21.0,40.6,0.2
2021-12-12,2021-22,NYK vs. MIL,New York Knicks,0,104.8,0.43200000000000005,19.8,44.4,0.2
2021-12-12,2021-22,LAL vs. ORL,Los Angeles Lakers,1,112.0,0.48980000000000007,24.6,46.6,0.6
2021-12-13,2021-22,MEM vs. PHI,Memphis Grizzlies,1,103.8,0.45,23.8,44.8,0.8
2021-12-13,2021-22,LAC vs. PHX,LA Clippers,1,108.0,0.4524,23.2,40.2,0.8
2021-12-13,2021-22,DEN vs. WAS,Denver Nuggets,1,113.6,0.4766,30.0,39.8,0.6
2021-12-13,2021-22,IND vs. GSW,Indiana Pacers,0,111.8,0.49139999999999995,24.6,41.0,0.6
2021-12-13,2021-22,DAL vs. CHA,Dallas Mavericks,1,97.8,0.4208,21.4,43.8,0.4
2021-12-13,2021-22,CLE vs. MIA,Cleveland Cavaliers,1,113.4,0.4816,27.2,44.0,0.6
2021-12-13,2021-22,BOS vs. MIL,Boston Celtics,1,115.6,0.4742,23.0,40.6,0.2
2021-12-13,2021-22,ATL vs. HOU,Atlanta Hawks,0,112.6,0.4548,25.0,46.2,0.4
2021-12-13,2021-22,TOR vs. SAC,Toronto Raptors,1,97.8,0.41200000000000003,21.4,46.4,0.6
2021-12-14,2021-22,POR vs. PHX,Portland Trail Blazers,0,99.0,0.42779999999999996,21.2,41.0,0.0
2021-12-14,2021-22,BKN vs. TOR,Brooklyn Nets,1,108.4,0.4558,25.6,46.6,0.6
2021-12-14,2021-22,NYK vs. GSW,New York Knicks,0,101.2,0.41500000000000004,21.4,44.0,0.2
2021-12-15,2021-22,SAC vs. WAS,Sacramento Kings,1,114.6,0.457,21.0,48.6,0.4
2021-12-15,2021-22,OKC vs. NOP,Oklahoma City Thunder,0,96.4,0.4104,20.8,39.2,0.4
2021-12-15,2021-22,DEN vs. MIN,Denver Nuggets,0,113.6,0.4654,29.2,41.2,0.6
2021-12-15,2021-22,DAL vs. LAL,Dallas Mavericks,0,103.8,0.457,23.2,45.4,0.6
2021-12-15,2021-22,CLE vs. HOU,Cleveland Cavaliers,1,112.8,0.47800000000000004,28.0,43.4,0.8
2021-12-15,2021-22,UTA vs. LAC,Utah Jazz,1,124.6,0.5114000000000001,25.2,47.8,1.0
2021-12-15,2021-22,SAS vs. CHA,San Antonio Spurs,0,112.0,0.471,30.4,47.6,0.4
2021-12-15,2021-22,POR vs. MEM,Portland Trail Blazers,0,103.8,0.4404,22.0,42.4,0.0
2021-12-15,2021-22,PHI vs. MIA,Philadelphia 76ers,0,105.2,0.46959999999999996,21.8,40.2,0.6
2021-12-15,2021-22,ORL vs. ATL,Orlando Magic,0,107.8,0.446,21.8,43.6,0.0
2021-12-15,2021-22,MIL vs. IND,Milwaukee Bucks,1,110.8,0.46319999999999995,21.4,46.6,0.6
2021-12-16,2021-22,PHX vs. WAS,Phoenix Suns,1,104.2,0.4272,25.4,46.0,0.6
2021-12-16,2021-22,HOU vs. NYK,Houston Rockets,0,111.0,0.46480000000000005,25.0,40.8,0.4
2021-12-16,2021-22,IND vs. DET,Indiana Pacers,1,108.6,0.48040000000000005,24.0,42.6,0.6
2021-12-16,2021-22,BKN vs. PHI,Brooklyn Nets,1,113.2,0.47000000000000003,25.6,47.6,0.8
2021-12-17,2021-22,SAC vs. MEM,Sacramento Kings,0,117.6,0.483,22.2,46.2,0.4
2021-12-17,2021-22,ATL vs. DEN,Atlanta Hawks,0,118.0,0.46840000000000004,25.2,44.6,0.4
2021-12-17,2021-22,UTA vs. SAS,Utah Jazz,0,122.0,0.5058,25.2,47.8,1.0
2021-12-17,2021-22,ORL vs. MIA,Orlando Magic,0,104.4,0.4262,22.0,43.8,0.0
2021-12-17,2021-22,MIN vs. LAL,Minnesota Timberwolves,1,112.0,0.42940000000000006,22.4,41.6,0.4
2021-12-17,2021-22,NOP vs. MIL,New Orleans Pelicans,1,108.2,0.4588,25.4,49.4,0.4
2021-12-17,2021-22,BOS vs. GSW,Boston Celtics,0,113.0,0.471,24.6,42.6,0.4
2021-12-17,2021-22,POR vs. CHA,Portland Trail Blazers,1,101.0,0.42160000000000003,21.2,43.6,0.0
2021-12-18,2021-22,BOS vs. NYK,Boston Celtics,1,105.4,0.4462,23.4,42.4,0.2
2021-12-18,2021-22,OKC vs. LAC,Oklahoma City Thunder,1,102.6,0.4284,22.4,42.4,0.4
2021-12-18,2021-22,UTA vs. WAS,Utah Jazz,0,125.4,0.516,25.6,48.6,0.8
2021-12-18,2021-22,TOR vs. GSW,Toronto Raptors,1,110.8,0.4484,24.8,45.6,0.6
2021-12-18,2021-22,BKN vs. ORL,Brooklyn Nets,0,115.6,0.4676,24.2,47.2,0.8
2021-12-18,2021-22,MIL vs. CLE,Milwaukee Bucks,0,112.8,0.46980000000000005,21.8,44.2,0.6
2021-12-18,2021-22,DET vs. HOU,Detroit Pistons,0,105.8,0.4378,21.8,40.8,0.0
2021-12-19,2021-22,PHX vs. CHA,Phoenix Suns,1,108.6,0.457,25.8,47.8,0.8
2021-12-19,2021-22,DET vs. MIA,Detroit Pistons,1,106.6,0.4474,23.4,38.8,0.0
2021-12-19,2021-22,SAC vs. SAS,Sacramento Kings,1,110.2,0.4556,21.6,46.6,0.2
2021-12-19,2021-22,MIN vs. DAL,Minnesota Timberwolves,1,112.0,0.43339999999999995,22.6,43.8,0.6
2021-12-19,2021-22,CHI vs. LAL,Chicago Bulls,1,104.6,0.44239999999999996,22.8,42.4,0.6
2021-12-19,2021-22,MEM vs. POR,Memphis Grizzlies,0,116.8,0.4808,25.2,47.6,1.0
2021-12-20,2021-22,CHI vs. HOU,Chicago Bulls,1,103.8,0.42960000000000004,22.0,43.2,0.6
2021-12-20,2021-22,MEM vs. OKC,Memphis Grizzlies,0,115.2,0.4706,24.0,44.8,0.8
2021-12-20,2021-22,GSW vs. SAC,Golden State Warriors,1,102.2,0.45120000000000005,24.6,46.0,0.6
2021-12-20,2021-22,UTA vs. CHA,Utah Jazz,1,118.8,0.48880000000000007,23.8,48.2,0.6
2021-12-20,2021-22,LAC vs. SAS,LA Clippers,0,107.4,0.47919999999999996,24.2,41.8,0.6
2021-12-20,2021-22,BOS vs. PHI,Boston Celtics,0,107.8,0.4528,22.6,44.6,0.4
2021-12-21,2021-22,MIA vs. IND,Miami Heat,1,103.6,0.45380000000000004,27.2,43.6,0.6
2021-12-21,2021-22,NOP vs. POR,New Orleans Pelicans,1,109.8,0.46799999999999997,28.4,50.8,0.6
2021-12-21,2021-22,NYK vs. DET,New York Knicks,1,100.6,0.41079999999999994,21.2,41.8,0.2
2021-12-21,2021-22,LAL vs. PHX,Los Angeles Lakers,0,106.2,0.45780000000000004,24.4,43.8,0.6
2021-12-21,2021-22,DAL vs. MIN,Dallas Mavericks,1,105.0,0.44820000000000004,24.0,46.6,0.4
2021-12-22,2021-22,OKC vs. DEN,Oklahoma City Thunder,1,99.0,0.41720000000000007,21.8,46.8,0.4
2021-12-22,2021-22,MIL vs. HOU,Milwaukee Bucks,1,106.2,0.44719999999999993,21.6,43.4,0.4
2021-12-22,2021-22,BOS vs. CLE,Boston Celtics,1,106.2,0.45,20.6,43.6,0.4
2021-12-22,2021-22,ATL vs. ORL,Atlanta Hawks,0,115.6,0.4584,23.8,43.0,0.4
2021-12-22,2021-22,SAC vs. LAC,Sacramento Kings,0,108.8,0.4626,22.6,42.8,0.4
2021-12-23,2021-22,UTA vs. MIN,Utah Jazz,1,117.6,0.46499999999999997,23.6,51.4,0.6
2021-12-23,2021-22,ORL vs. NOP,Orlando Magic,0,100.4,0.4218,22.4,43.8,0.4
2021-12-23,2021-22,MIA vs. DET,Miami Heat,1,105.0,0.45380000000000004,25.8,44.2,0.6
2021-12-23,2021-22,PHX vs. OKC,Phoenix Suns,1,113.8,0.47779999999999995,28.2,49.4,0.8
2021-12-23,2021-22,NYK vs. WAS,New York Knicks,0,104.2,0.42800000000000005,22.0,41.2,0.4
2021-12-23,2021-22,GSW vs. MEM,Golden State Warriors,1,106.2,0.4758,26.0,46.0,0.8
2021-12-23,2021-22,PHI vs. ATL,Philadelphia 76ers,0,100.4,0.45760000000000006,21.2,37.8,0.4
2021-12-23,2021-22,IND vs. HOU,Indiana Pacers,1,104.6,0.43879999999999997,23.2,42.8,0.4
2021-12-23,2021-22,LAL vs. SAS,Los Angeles Lakers,0,101.0,0.4418,22.6,43.8,0.4
2021-12-23,2021-22,DEN vs. CHA,Denver Nuggets,0,114.8,0.4798,29.6,41.8,0.6
2021-12-23,2021-22,DAL vs. MIL,Dallas Mavericks,0,109.2,0.453,26.4,48.0,0.6
2021-12-25,2021-22,UTA vs. DAL,Utah Jazz,1,118.6,0.4683999999999999,24.2,50.6,0.6
2021-12-25,2021-22,NYK vs. ATL,New York Knicks,1,108.2,0.433,20.0,42.6,0.4
2021-12-25,2021-22,LAL vs. BKN,Los Angeles Lakers,0,101.8,0.4378,22.0,44.6,0.2
2021-12-25,2021-22,PHX vs. GSW,Phoenix Suns,0,117.4,0.49959999999999993,29.0,51.6,1.0
2021-12-25,2021-22,MIL vs. BOS,Milwaukee Bucks,1,108.8,0.4406,22.0,44.2,0.6
2021-12-26,2021-22,SAS vs. DET,San Antonio Spurs,1,122.2,0.4702,29.6,48.2,0.6
2021-12-26,2021-22,MIA vs. ORL,Miami Heat,1,109.2,0.4622,25.2,45.0,0.8
2021-12-26,2021-22,OKC vs. NOP,Oklahoma City Thunder,1,105.0,0.42939999999999995,21.6,49.6,0.6
2021-12-26,2021-22,CHI vs. IND,Chicago Bulls,1,108.2,0.441,24.2,40.6,0.6
2021-12-26,2021-22,WAS vs. PHI,Washington Wizards,0,108.6,0.48460000000000003,24.8,39.4,0.4
2021-12-26,2021-22,SAC vs. MEM,Sacramento Kings,0,106.4,0.46179999999999993,23.2,40.2,0.4
2021-12-26,2021-22,LAC vs. DEN,LA Clippers,0,102.8,0.4742,23.6,42.4,0.4
2021-12-26,2021-22,CLE vs. TOR,Cleveland Cavaliers,1,113.2,0.4728,26.0,46.4,0.8
2021-12-27,2021-22,SAS vs. UTA,San Antonio Spurs,0,128.0,0.49559999999999993,32.0,51.0,0.8
2021-12-27,2021-22,POR vs. DAL,Portland Trail Blazers,0,107.4,0.44699999999999995,20.6,41.8,0.4
2021-12-27,2021-22,PHX vs. MEM,Phoenix Suns,0,116.6,0.5014000000000001,27.0,49.2,0.8
2021-12-27,2021-22,ATL vs. CHI,Atlanta Hawks,0,101.8,0.438,22.2,43.6,0.4
2021-12-27,2021-22,CHA vs. HOU,Charlotte Hornets,1,114.0,0.44639999999999996,28.8,46.0,0.4
2021-12-27,2021-22,LAC vs. BKN,LA Clippers,0,100.6,0.45699999999999996,24.0,42.6,0.2
2021-12-27,2021-22,MIN vs. BOS,Minnesota Timberwolves,1,112.6,0.4598,25.6,44.0,0.6
2021-12-28,2021-22,MIN vs. NYK,Minnesota Timberwolves,0,109.4,0.4464,26.8,46.8,0.6
2021-12-28,2021-22,SAC vs. OKC,Sacramento Kings,1,103.0,0.43599999999999994,22.6,40.0,0.2
2021-12-28,2021-22,ORL vs. MIL,Orlando Magic,0,99.2,0.44160000000000005,21.2,42.6,0.4
2021-12-28,2021-22,HOU vs. LAL,Houston Rockets,0,109.0,0.466,22.6,41.2,0.2
2021-12-28,2021-22,MIA vs. WAS,Miami Heat,1,107.6,0.4532,25.8,46.4,0.8
2021-12-28,2021-22,GSW vs. DEN,Golden State Warriors,0,110.6,0.48119999999999996,27.8,43.0,0.8
2021-12-28,2021-22,NOP vs. CLE,New Orleans Pelicans,1,112.4,0.466,26.2,49.0,0.8
2021-12-28,2021-22,TOR vs. PHI,Toronto Raptors,0,112.2,0.4518000000000001,25.0,43.8,0.6
2021-12-29,2021-22,MEM vs. LAL,Memphis Grizzlies,1,108.8,0.43479999999999996,23.8,45.8,0.4
2021-12-29,2021-22,SAC vs. DAL,Sacramento Kings,1,105.4,0.43839999999999996,23.4,42.4,0.4
2021-12-29,2021-22,PHX vs. OKC,Phoenix Suns,1,115.6,0.4862,27.0,46.8,0.6
2021-12-29,2021-22,IND vs. CHA,Indiana Pacers,0,108.0,0.45599999999999996,24.4,44.0,0.4
2021-12-29,2021-22,DET vs. NYK,Detroit Pistons,0,103.8,0.4258,22.8,44.4,0.2
2021-12-29,2021-22,POR vs. UTA,Portland Trail Blazers,0,109.4,0.449,19.8,38.8,0.4
2021-12-29,2021-22,CHI vs. ATL,Chicago Bulls,1,116.6,0.48919999999999997,24.2,39.0,0.8
2021-12-29,2021-22,BOS vs. LAC,Boston Celtics,0,108.8,0.43999999999999995,22.0,46.4,0.4
2021-12-30,2021-22,WAS vs. CLE,Washington Wizards,1,107.8,0.4756,25.6,41.4,0.4
2021-12-30,2021-22,BKN vs. PHI,Brooklyn Nets,0,116.8,0.4824,27.0,49.4,0.8
2021-12-30,2021-22,ORL vs. MIL,Orlando Magic,0,100.2,0.4366,21.4,42.8,0.4
2021-12-31,2021-22,MEM vs. SAS,Memphis Grizzlies,1,109.6,0.44020000000000004,23.0,47.8,0.6
2021-12-31,2021-22,LAL vs. POR,Los Angeles Lakers,1,109.2,0.4502,23.0,45.8,0.2
2021-12-31,2021-22,HOU vs. MIA,Houston Rockets,0,110.4,0.47300000000000003,22.0,37.8,0.0
2021-12-31,2021-22,BOS vs. PHX,Boston Celtics,1,102.4,0.4149999999999999,21.2,47.4,0.2
2021-12-31,2021-22,TOR vs. LAC,Toronto Raptors,1,116.0,0.4702,25.6,42.8,0.4
2021-12-31,2021-22,OKC vs. NYK,Oklahoma City Thunder,1,106.8,0.41879999999999995,19.6,48.2,0.4
2021-12-31,2021-22,SAC vs. DAL,Sacramento Kings,0,100.2,0.43339999999999995,23.0,42.0,0.4
2021-12-31,2021-22,IND vs. CHI,Indiana Pacers,0,109.8,0.44580000000000003,24.6,44.0,0.4
2021-12-31,2021-22,CLE vs. ATL,Cleveland Cavaliers,0,112.2,0.45220000000000005,27.8,47.4,0.4
2021-12-31,2021-22,UTA vs. MIN,Utah Jazz,1,118.0,0.4626,23.4,52.6,1.0
2022-01-01,2021-22,BKN vs. LAC,Brooklyn Nets,0,111.0,0.4768,25.6,47.8,0.6
2022-01-01,2021-22,MIL vs. NOP,Milwaukee Bucks,1,121.6,0.48179999999999995,26.0,46.6,1.0
2022-01-01,2021-22,DET vs. SAS,Detroit Pistons,1,99.4,0.4074,20.8,44.6,0.2
2022-01-01,2021-22,UTA vs. GSW,Utah Jazz,0,119.6,0.4866,22.8,48.8,1.0
2022-01-01,2021-22,HOU vs. DEN,Houston Rockets,0,108.8,0.4484,20.8,40.0,0.0
2022-01-01,2021-22,WAS vs. CHI,Washington Wizards,0,110.2,0.47800000000000004,26.6,44.4,0.6
2022-01-02,2021-22,CHA vs. PHX,Charlotte Hornets,0,112.4,0.4426,28.2,46.2,0.6
2022-01-02,2021-22,SAC vs. MIA,Sacramento Kings,1,99.8,0.42780000000000007,23.4,41.2,0.4
2022-01-02,2021-22,TOR vs. NYK,Toronto Raptors,1,114.4,0.44539999999999996,23.8,44.4,0.4
2022-01-02,2021-22,OKC vs. DAL,Oklahoma City Thunder,0,104.2,0.4122,19.4,46.0,0.4
2022-01-02,2021-22,LAL vs. MIN,Los Angeles Lakers,1,119.0,0.48260000000000003,25.6,45.8,0.4
2022-01-02,2021-22,CLE vs. IND,Cleveland Cavaliers,1,112.0,0.4664,26.0,47.4,0.2
2022-01-02,2021-22,BOS vs. ORL,Boston Celtics,1,106.4,0.43079999999999996,23.6,49.2,0.4
2022-01-03,2021-22,GSW vs. MIA,Golden State Warriors,1,110.2,0.49139999999999995,29.0,41.2,0.8
2022-01-03,2021-22,NOP vs. UTA,New Orleans Pelicans,0,110.8,0.4462,25.2,46.6,0.6
2022-01-03,2021-22,BKN vs. MEM,Brooklyn Nets,0,111.4,0.4646,26.6,49.6,0.4
2022-01-03,2021-22,PHI vs. HOU,Philadelphia 76ers,1,109.0,0.45499999999999996,22.0,41.4,0.8
2022-01-03,2021-22,WAS vs. CHA,Washington Wizards,1,112.2,0.4944,26.4,43.6,0.4
2022-01-03,2021-22,POR vs. ATL,Portland Trail Blazers,1,106.0,0.4244,19.2,42.8,0.2
2022-01-03,2021-22,MIL vs. DET,Milwaukee Bucks,0,123.6,0.501,26.4,46.6,1.0
2022-01-03,2021-22,LAC vs. MIN,LA Clippers,0,105.4,0.44559999999999994,23.6,43.4,0.4
2022-01-03,2021-22,DAL vs. DEN,Dallas Mavericks,1,109.8,0.4866,27.6,43.0,0.6
2022-01-03,2021-22,CHI vs. ORL,Chicago Bulls,1,120.4,0.5246,24.6,42.2,1.0
2022-01-04,2021-22,NYK vs. IND,New York Knicks,1,95.2,0.41200000000000003,20.2,46.0,0.6
2022-01-04,2021-22,NOP vs. PHX,New Orleans Pelicans,0,109.4,0.42160000000000003,24.0,47.2,0.4
2022-01-04,2021-22,TOR vs. SAS,Toronto Raptors,1,112.6,0.44939999999999997,22.8,45.0,0.6
2022-01-04,2021-22,LAL vs. SAC,Los Angeles Lakers,1,118.6,0.485,25.4,41.8,0.6
2022-01-04,2021-22,CLE vs. MEM,Cleveland Cavaliers,0,113.4,0.4814,27.8,46.4,0.4
2022-01-05,2021-22,CHA vs. DET,Charlotte Hornets,1,114.8,0.4814,28.6,43.2,0.6
2022-01-05,2021-22,DAL vs. GSW,Dallas Mavericks,1,107.2,0.491,28.4,40.0,0.8
2022-01-05,2021-22,IND vs. BKN,Indiana Pacers,0,103.4,0.42799999999999994,23.4,43.8,0.0
2022-01-05,2021-22,WAS vs. HOU,Washington Wizards,0,112.2,0.4744,25.6,46.2,0.4
2022-01-05,2021-22,POR vs. MIA,Portland Trail Blazers,0,112.2,0.4354,21.6,40.8,0.2
2022-01-05,2021-22,ORL vs. PHI,Orlando Magic,0,104.0,0.4434,21.6,40.4,0.0
2022-01-05,2021-22,MIN vs. OKC,Minnesota Timberwolves,1,105.8,0.44939999999999997,26.0,47.0,0.4
2022-01-05,2021-22,MIL vs. TOR,Milwaukee Bucks,0,124.4,0.49559999999999993,25.4,46.6,0.8
2022-01-05,2021-22,DEN vs. UTA,Denver Nuggets,0,102.4,0.44719999999999993,26.0,47.8,0.6
2022-01-05,2021-22,BOS vs. SAS,Boston Celtics,0,107.4,0.42800000000000005,23.8,48.8,0.4
2022-01-05,2021-22,SAC vs. ATL,Sacramento Kings,0,107.4,0.47000000000000003,26.6,42.4,0.6
2022-01-06,2021-22,PHX vs. LAC,Phoenix Suns,1,118.4,0.4746,27.0,44.6,0.6
2022-01-06,2021-22,NYK vs. BOS,New York Knicks,1,95.8,0.4202,18.0,46.2,0.6
2022-01-06,2021-22,NOP vs. GSW,New Orleans Pelicans,1,109.4,0.4164,25.4,47.6,0.2
2022-01-06,2021-22,MEM vs. DET,Memphis Grizzlies,1,112.8,0.46820000000000006,22.6,51.4,1.0
2022-01-07,2021-22,OKC vs. MIN,Oklahoma City Thunder,0,95.8,0.3956,19.4,46.4,0.2
